Size, Diameter, Width, Rim_Range, Measured_Rim, Tread_Depth, Load_Range, Max_Load(lbs), Max_psi, Weight(lbs), Revs/Mile
205/65R15C, 25.9", 8.6", 5.5-6.5", 6", 10/32", C, 1875, 55, 24, 802
