Size, Diameter, Width, Rim_Range, Measured_Rim, Tread_Depth, Load_Range, Max_Load(lbs), Max_psi, Weight(lbs), Revs/Mile
235/55R19, 29.2", 9.6", 6.5-8.5", 7.5", 11/32", XL, 2039, 50, 30.9, 712
